SKU,parent,cat,gross,units,deliv,days,is_mapped,base_gross,base_units,asp,cat_base,f_oct,f_nov,oct_gross,nov_gross,oct_units,nov_units,Sold_in_event,In_inventory_7Sep,In_projection_sheet
AHME-CITY-TOTE,City Tote,Bags and Backpacks,7941.0,9.0,6.0,8,True,3970.5,4.5,882.3333333333334,27770135.0,1.0061452901129435,1.097196189868784,3994.899874393442,4356.417471874007,5,5,True,True,True
ALIG-EASY-DOB-SQURE-POUCH,Square Pouch,Wallet and Pouches,117599.0,201.0,174.0,62,True,58799.5,100.5,585.0696517412936,1868266.5,0.5068369989254888,0.48653460120738173,29801.762118319282,28607.99128369344,51,49,True,True,True
ALIG-EASY-DOB-TRINGL-POUCH,Triangle Pouch,Wallet and Pouches,20665.0,35.0,31.0,26,True,10332.5,17.5,590.4285714285714,1868266.5,0.5068369989254888,0.48653460120738173,5236.893291397613,5027.118766975272,9,9,False,False,True
ALIG-IDYL-DOB-TOTE-BAG,Idyll Tote,Bags and Backpacks,144950.0,50.0,40.0,34,True,72475.0,25.0,2899.0,27770135.0,1.0061452901129435,1.097196189868784,72920.37990093559,79519.29386074013,26,28,True,False,True
ALIG-RETRT-DOB-CROSSBODY-BAG,Retreat Crossbody,Bags and Backpacks,57651.0,49.0,43.0,25,True,28825.5,24.5,1176.5510204081634,27770135.0,1.0061452901129435,1.097196189868784,29002.641060150654,31627.228771062637,25,27,True,True,True
ALIG-SIESTA-DOB-SLVE-13,Siesta Sleeve,Cases And Sleeves,103903.0,97.0,79.0,48,True,51951.5,48.5,1071.1649484536083,34345120.5,1.2883232034218228,1.0714423217936824,66930.32290256883,55663.03578066449,63,52,True,True,True
ALIG-SIESTA-DOB-SLVE-15,Siesta Sleeve,Cases And Sleeves,35970.0,30.0,24.0,21,True,17985.0,15.0,1199.0,34345120.5,1.2883232034218228,1.0714423217936824,23170.492813541485,19269.890157459376,20,17,True,True,True
ALL-BEGE-PEDAL-DAYPACK,Pedal Daypack,Bags and Backpacks,1026392.0,708.0,512.0,66,True,513196.0,354.0,1449.7062146892656,27770135.0,1.0061452901129435,1.097196189868784,516349.73830480216,563076.6958559005,357,389,True,True,True
ALL-BLUE-PEDAL-DAYPACK,Pedal Daypack,Bags and Backpacks,2803151.0,1949.0,1499.0,66,True,1401575.5,974.5,1438.2508978963572,27770135.0,1.0061452901129435,1.097196189868784,1410188.5880626938,1537803.298413436,981,1070,True,True,True
ALL-CLVE-9TO9-BACKPACK,9 to 9 Backpack,Bags and Backpacks,254413.0,87.0,54.0,37,True,127206.5,43.5,2924.287356321839,27770135.0,1.0061452901129435,1.097196189868784,127988.22084675216,139570.48712654348,44,48,True,True,True
ALL-CLVE-BRWN-ALL-TIM-TOTE,All Time Tote,Bags and Backpacks,100752.0,48.0,42.0,30,True,50376.0,24.0,2099.0,27770135.0,1.0061452901129435,1.097196189868784,50685.57513472964,55272.35526082987,25,27,True,True,True
ALL-CLVE-CMUTE-MSG-LARGE,Commute Messenger,Bags and Backpacks,248628.0,72.0,56.0,43,True,124314.0,36.0,3453.1666666666665,27770135.0,1.0061452901129435,1.097196189868784,125077.94559510046,136396.84714734802,37,40,True,True,True
ALL-CLVE-CMUTE-MSG-MED,Commute Messenger,Bags and Backpacks,204837.0,63.0,48.0,41,True,102418.5,31.5,3251.3809523809523,27770135.0,1.0061452901129435,1.097196189868784,103047.89139543251,112373.18797207606,32,35,True,True,True
ALL-CLVE-PEDAL-DAYPACK,Pedal Daypack,Bags and Backpacks,967950.0,700.0,528.0,49,True,483975.0,350.0,1382.7857142857142,27770135.0,1.0061452901129435,1.097196189868784,486949.16678241186,531015.5259917448,353,385,True,True,True
ALL-IVORY-PEDAL-DAYPACK,Pedal Daypack,Bags and Backpacks,792891.0,559.0,415.0,66,True,396445.5,279.5,1418.4096601073345,27770135.0,1.0061452901129435,1.097196189868784,398881.77261147095,434978.49209062505,282,307,True,True,True
ALL-MSTRD-9TO9-BACKPACK,9 to 9 Backpack,Bags and Backpacks,11996.0,4.0,3.0,4,True,5998.0,2.0,2999.0,27770135.0,1.0061452901129435,1.097196189868784,6034.859450097435,6580.982746832967,3,3,True,True,True
ALL-MSTRD-CMUTE-MSG-LARGE,Commute Messenger,Bags and Backpacks,51985.0,15.0,12.0,12,True,25992.5,7.5,3465.6666666666665,27770135.0,1.0061452901129435,1.097196189868784,26152.231453260683,28518.87196516437,8,9,True,True,True
ALL-MSTRD-CMUTE-MSG-MED,Commute Messenger,Bags and Backpacks,23093.0,7.0,5.0,6,True,11546.5,3.5,3299.0,27770135.0,1.0061452901129435,1.097196189868784,11617.456592289102,12668.775806319916,4,4,True,True,True
ALL-MSTRD-SNDY-CROSBODY,Sunday Crossbody,Bags and Backpacks,25382.0,18.0,15.0,17,True,12691.0,9.0,1410.111111111111,27770135.0,1.0061452901129435,1.097196189868784,12768.989876823367,13924.51684562474,10,10,True,True,True
ALL-MSTRD-TRIL-WEKNDR,Weekender,Bags and Backpacks,52784.0,16.0,10.0,15,True,26392.0,8.0,3299.0,27770135.0,1.0061452901129435,1.097196189868784,26554.186496660805,28957.20184301695,9,9,False,True,True
ALL-MUSTRD-PEDAL-DAYPACK,Pedal Daypack,Bags and Backpacks,119167.0,83.0,69.0,44,True,59583.5,41.5,1435.7469879518073,27770135.0,1.0061452901129435,1.097196189868784,59949.65789344457,65374.7891790467,42,46,True,True,True
ALL-NVY-9TO9-BACKPACK,9 to 9 Backpack,Bags and Backpacks,407562.0,138.0,97.0,56,True,203781.0,69.0,2953.3478260869565,27770135.0,1.0061452901129435,1.097196189868784,205033.29336450575,223587.7367676507,70,76,True,True,True
ALL-NVY-ALL-TIM-TOTE,All Time Tote,Bags and Backpacks,104349.0,51.0,42.0,30,True,52174.5,25.5,2046.0588235294117,27770135.0,1.0061452901129435,1.097196189868784,52495.12743899777,57245.66260830888,26,28,True,True,True
ALL-NVY-CMUTE-MSG-LARGE,Commute Messenger,Bags and Backpacks,457668.0,132.0,102.0,58,True,228834.0,66.0,3467.181818181818,27770135.0,1.0061452901129435,1.097196189868784,230240.25131770532,251075.79291243333,67,73,True,True,True
ALL-NVY-CMUTE-MSG-MED,Commute Messenger,Bags and Backpacks,335897.0,103.0,67.0,55,True,167948.5,51.5,3261.135922330097,27770135.0,1.0061452901129435,1.097196189868784,168980.59225653368,184272.45429417747,52,57,True,True,True
ALL-NVY-SNDY-CROSBODY,Sunday Crossbody,Bags and Backpacks,101329.0,71.0,56.0,44,True,50664.5,35.5,1427.1690140845071,27770135.0,1.0061452901129435,1.097196189868784,50975.84805092723,55588.89636160701,36,39,True,True,True
ALL-OLIVE-PEDAL-DAYPACK,Pedal Daypack,Bags and Backpacks,131460.0,90.0,67.0,48,True,65730.0,45.0,1460.6666666666667,27770135.0,1.0061452901129435,1.097196189868784,66133.92991912378,72118.70556007518,46,50,True,True,True
ALL-RED-PEDAL-DAYPACK,Pedal Daypack,Bags and Backpacks,219847.0,153.0,112.0,55,True,109923.5,76.5,1436.9084967320262,27770135.0,1.0061452901129435,1.097196189868784,110599.01179773014,120607.64537704129,77,84,True,True,True
ALL-SET-EMPLY-ONBRDNING-KIT,Onboarding Kits,Gifts,2699.0,1.0,1.0,1,True,1349.5,0.5,2699.0,373275.0,1.5205109967764667,0.7234469760665347,2051.9295901498417,976.2916942017887,1,1,False,False,False
ALL-WHT-SNDY-CROSBODY,Sunday Crossbody,Bags and Backpacks,50164.0,36.0,26.0,25,True,25082.0,18.0,1393.4444444444443,27770135.0,1.0061452901129435,1.097196189868784,25236.13616661285,27519.874834288843,19,20,True,True,True
AM-PM-PACK,AM-PM-PACK,Bags and Backpacks,341905.0,95.0,57.0,38,False,170952.5,47.5,3599.0,27770135.0,1.0061452901129435,1.097196189868784,172003.05270803298,187568.4316485433,48,53,False,False,False
AMBR-CHRCOL-MILS-ROLL-TOP-BACKPCK,Miles Roll Top,Bags and Backpacks,26241.0,9.0,6.0,7,True,13120.5,4.5,2915.6666666666665,27770135.0,1.0061452901129435,1.097196189868784,13201.129278926875,14395.762609173382,5,5,True,True,True
AMBR-COBLE-SLNG,Phone Sling,Accessories,4596.0,4.0,4.0,2,True,2298.0,2.0,1149.0,41916483.0,0.7645721803750198,0.7441467195192246,1756.9868705017957,1710.0491614551781,2,2,True,True,True
AMBR-DUFLE,Gravity Duffle,Bags and Backpacks,14496.0,4.0,4.0,3,True,7248.0,2.0,3624.0,27770135.0,1.0061452901129435,1.097196189868784,7292.5410627386145,7952.477984168947,3,3,True,True,True
AMBR-MILS-ROLL-TOP-BACKPCK,Miles Roll Top,Bags and Backpacks,2899.0,1.0,1.0,1,True,1449.5,0.5,2899.0,27770135.0,1.0061452901129435,1.097196189868784,1458.4075980187117,1590.3858772148026,1,1,True,True,True
AMBR-POLE-CNVRTBL-TOTPACK,Convertible Totepack,Bags and Backpacks,14695.0,5.0,5.0,4,True,7347.5,2.5,2939.0,27770135.0,1.0061452901129435,1.097196189868784,7392.652519104852,8061.649005060891,3,3,True,True,True
AMBR-SVNNA-SLVE-LARGE,Savanna Sleeve,Cases And Sleeves,999.0,1.0,1.0,1,True,499.5,0.5,999.0,34345120.5,1.2883232034218228,1.0714423217936824,643.5174401092005,535.1854397359443,1,1,True,True,True
AMBR-SVNNA-SLVE-MED,Savanna Sleeve,Cases And Sleeves,3996.0,4.0,4.0,2,True,1998.0,2.0,999.0,34345120.5,1.2883232034218228,1.0714423217936824,2574.069760436802,2140.7417589437773,3,3,True,True,True
AMBR-UTLTY-PHN-SLNG,Phone Sling,Accessories,4495.0,5.0,4.0,4,True,2247.5,2.5,899.0,41916483.0,0.7645721803750198,0.7441467195192246,1718.375975392857,1672.4697521194573,2,2,True,True,True
ANGL-MGSAFE-WLT-STND,ANGL-MGSAFE-WLT-STND,Accessories,88911.0,89.0,51.0,7,False,44455.5,44.5,999.0,41916483.0,0.7645721803750198,0.7441467195192246,33989.438564661694,33081.41448958689,35,34,False,False,False
ANLOG-MAX-RFID-MGSAF-CRD-WLET,Money Clip,Accessories,1264371.0,429.0,269.0,66,True,632185.5,214.5,2947.2517482517483,41916483.0,0.7645721803750198,0.7441467195192246,483351.4461364721,470438.7659526208,165,160,True,True,True
ANLOG-SLM-RFID-MGSAF-CRD-WLET,Analog RFID,Accessories,178401.0,99.0,74.0,14,True,89200.5,49.5,1802.030303030303,41916483.0,0.7645721803750198,0.7441467195192246,68200.22077554195,66378.2594544746,38,37,True,True,True
APL-WATCH-SCRN-PRTOR-41,Watch Screen Protector,Accessories,13566.0,34.0,29.0,26,True,6783.0,17.0,399.0,41916483.0,0.7645721803750198,0.7441467195192246,5186.09309948376,5047.547198498901,13,13,True,True,True
APL-WATCH-SCRN-PRTOR-42,Watch Screen Protector,Accessories,13215.0,35.0,27.0,25,True,6607.5,17.5,377.57142857142856,41916483.0,0.7645721803750198,0.7441467195192246,5051.910681827943,4916.949449223277,14,14,True,True,True
APL-WATCH-SCRN-PRTOR-44,Watch Screen Protector,Accessories,36543.0,97.0,79.0,41,True,18271.5,48.5,376.7319587628866,41916483.0,0.7645721803750198,0.7441467195192246,13969.880593722175,13596.676785695512,38,37,True,True,True
APL-WATCH-SCRN-PRTOR-45,Watch Screen Protector,Accessories,23940.0,60.0,50.0,37,True,11970.0,30.0,399.0,41916483.0,0.7645721803750198,0.7441467195192246,9151.928999088988,8907.43623264512,23,23,True,True,True
APL-WATCH-SCRN-PRTOR-46,Watch Screen Protector,Accessories,53063.0,137.0,108.0,60,True,26531.5,68.5,387.3211678832117,41916483.0,0.7645721803750198,0.7441467195192246,20285.24680361984,19743.328688924306,53,51,True,True,True
APL-WATCH-SCRN-PRTOR-49,Watch Screen Protector,Accessories,9576.0,24.0,17.0,17,True,4788.0,12.0,399.0,41916483.0,0.7645721803750198,0.7441467195192246,3660.771599635595,3562.9744930580473,10,9,True,True,True
ARET-LAPTOP-STND-BLK,Arete,Home Office,701740.0,260.0,179.0,61,True,350870.0,130.0,2699.0,15644036.0,0.8756404294244335,0.9428999195133757,307235.95747215097,330835.2947596581,114,123,True,True,True
ARET-LAPTOP-STND-BLUE,Arete,Home Office,493016.0,184.0,143.0,63,True,246508.0,92.0,2679.4347826086955,15644036.0,0.8756404294244335,0.9428999195133757,215852.37097655828,232432.37335940322,81,87,True,True,True
ARET-LAPTOP-STND-GRN,Arete,Home Office,218619.0,81.0,50.0,43,True,109309.5,40.5,2699.0,15644036.0,0.8756404294244335,0.9428999195133757,95715.81752017012,103067.91875204734,36,39,True,True,True
ARET-LAPTOP-STND-IVRY,Arete,Home Office,904762.0,338.0,71.0,66,True,452381.0,169.0,2676.810650887574,15644036.0,0.8756404294244335,0.9428999195133757,396123.0931034547,426550.0084893804,148,160,True,True,True
ARET-LAPTOP-STND-RED,Arete,Home Office,211721.0,79.0,55.0,43,True,105860.5,39.5,2680.012658227848,15644036.0,0.8756404294244335,0.9428999195133757,92695.73367908524,99815.85692964571,35,38,True,True,True
ARMYGRN-NYLON-APL-IWATCH-STRP-42,Watchband - Nylon,Accessories,112425.0,75.0,54.0,45,True,56212.5,37.5,1499.0,41916483.0,0.7645721803750198,0.7441467195192246,42978.5136893308,41830.34747097441,29,28,True,True,False
ATLA-BLUE-BRD-SOLO-LOOP-UNVRSAL-WTHBAND-22,Watchband - Braided Solo Loop,Accessories,25863.0,37.0,21.0,22,True,12931.5,18.5,699.0,41916483.0,0.7645721803750198,0.7441467195192246,9887.06515051957,9622.933303462853,15,14,True,True,False
ATLC-BLU-PLAT-YFLD-MGNTC-IP-MINI6,Y-Fold,Cases And Sleeves,12593.0,7.0,5.0,7,True,6296.5,3.5,1799.0,34345120.5,1.2883232034218228,1.0714423217936824,8111.927050345507,6746.336579173921,5,4,True,True,True
ATLC-BLU-PLAT-YFLD-MGNTC-IP-MINI7-8-3,Y-Fold,Cases And Sleeves,14392.0,8.0,6.0,8,True,7196.0,4.0,1799.0,34345120.5,1.2883232034218228,1.0714423217936824,9270.773771823437,7710.098947627338,6,5,True,True,True
ATLC-BLU-PLAT-YFLD-MGNTC-IPAR-11-11,Y-Fold,Cases And Sleeves,230376.0,124.0,94.0,44,True,115188.0,62.0,1857.8709677419354,34345120.5,1.2883232034218228,1.0714423217936824,148399.37315575292,123417.29816277069,80,67,True,True,True
ATLC-BLU-PLAT-YFLD-MGNTC-IPAR-11-2025,Y-Fold,Cases And Sleeves,87964.0,36.0,26.0,19,True,43982.0,18.0,2443.4444444444443,34345120.5,1.2883232034218228,1.0714423217936824,56663.03113289861,47124.17619712974,24,20,True,True,True
ATLC-BLU-PLAT-YFLD-MGNTC-IPAR-11-2026,Y-Fold,Cases And Sleeves,172431.0,69.0,51.0,28,True,86215.5,34.5,2499.0,34345120.5,1.2883232034218228,1.0714423217936824,111073.42914461417,92374.93549460323,45,37,True,True,False
ATLC-BLU-PLAT-YFLD-MGNTC-IPAR-13-2025,Y-Fold,Cases And Sleeves,59976.0,24.0,18.0,18,True,29988.0,12.0,2499.0,34345120.5,1.2883232034218228,1.0714423217936824,38634.23622421362,32130.412345948946,16,13,True,True,False
ATLC-BLU-PLAT-YFLD-MGNTC-IPAR-13-2026,Y-Fold,Cases And Sleeves,107457.0,43.0,32.0,24,True,53728.5,21.5,2499.0,34345120.5,1.2883232034218228,1.0714423217936824,69219.67323504941,57566.988786491864,28,24,True,True,False
ATLC-BLU-PLAT-YFLD-MGNTC-IPAR-2024-13,Y-Fold,Cases And Sleeves,7497.0,3.0,2.0,3,True,3748.5,1.5,2499.0,34345120.5,1.2883232034218228,1.0714423217936824,4829.279528026703,4016.301543243618,2,2,True,True,True
ATLC-BLU-PLAT-YFLD-MGNTC-IPAR-4-10-9,Y-Fold,Cases And Sleeves,244866.0,134.0,100.0,44,True,122433.0,67.0,1827.358208955224,34345120.5,1.2883232034218228,1.0714423217936824,157733.27476454404,131179.89778416592,87,72,True,True,True
ATLC-BLU-PLAT-YFLD-MGNTC-IPAR-5-10-9,Y-Fold,Cases And Sleeves,65967.0,33.0,26.0,18,True,32983.5,16.5,1999.0,34345120.5,1.2883232034218228,1.0714423217936824,42493.408380063694,35339.91782088192,22,18,True,True,True
ATLC-BLU-PLAT-YFLD-MGNTC-IPAR3-11,Y-Fold,Cases And Sleeves,2199.0,1.0,1.0,1,True,1099.5,0.5,2199.0,34345120.5,1.2883232034218228,1.0714423217936824,1416.5113621622943,1178.0508328121537,1,1,False,False,True
ATLC-BLU-PLAT-YFLD-MGNTC-IPAR4-11,Y-Fold,Cases And Sleeves,13194.0,6.0,5.0,4,True,6597.0,3.0,2199.0,34345120.5,1.2883232034218228,1.0714423217936824,8499.068172973764,7068.304996872923,4,4,False,False,True
ATLC-BLU-PLAT-YFLD-MGNTC-IPPRO1ST-11,Y-Fold,Cases And Sleeves,96449.0,51.0,28.0,29,True,48224.5,25.5,1891.1568627450981,34345120.5,1.2883232034218228,1.0714423217936824,62128.742323415696,51669.77024733944,33,28,True,True,True
ATLC-BLU-PLAT-YFLD-MGNTC-IPPRO4-12-9,Y-Fold,Cases And Sleeves,12495.0,5.0,4.0,5,True,6247.5,2.5,2499.0,34345120.5,1.2883232034218228,1.0714423217936824,8048.799213377838,6693.83590540603,4,3,True,True,True
